hour,day,speed,free_speed,speed_ratio,is_weekend,is_rush_hour,is_night,congestion
3,3,29.0,30,0.9666666666666667,0,0,1,0
11,2,37.1,60,0.6183333333333334,0,0,0,1
8,7,13.6,30,0.4533333333333333,1,1,0,1
21,4,52.7,60,0.8783333333333334,0,0,0,0
4,7,27.5,50,0.55,1,0,1,1
19,3,9.5,30,0.31666666666666665,0,1,0,2
10,7,16.2,30,0.5399999999999999,1,0,0,1
5,5,53.7,60,0.895,0,0,1,0
5,1,49.7,50,0.9940000000000001,0,0,1,0
23,3,46.5,60,0.775,0,0,1,0
13,6,56.5,100,0.565,1,0,0,1
5,3,39.1,50,0.782,0,0,1,0
4,2,51.7,60,0.8616666666666667,0,0,1,0
17,4,54.1,60,0.9016666666666667,0,1,0,0
19,1,36.4,60,0.6066666666666667,0,1,0,1
4,1,56.4,60,0.94,0,0,1,0
22,3,55.6,60,0.9266666666666666,0,0,1,0
16,5,59.5,60,0.9916666666666667,0,0,0,0
6,4,29.4,60,0.49,0,0,0,1
2,5,51.0,60,0.85,0,0,1,0
16,3,49.2,80,0.615,0,0,0,1
18,5,55.8,80,0.6975,0,1,0,1
4,4,89.8,100,0.898,0,0,1,0
1,3,45.6,60,0.76,0,0,1,0
21,3,55.2,60,0.92,0,0,0,0
8,6,12.7,30,0.4233333333333333,1,1,0,2
15,4,18.0,60,0.3,0,0,0,2
3,6,51.6,60,0.86,1,0,1,0
10,1,42.6,60,0.7100000000000001,0,0,0,1
17,4,23.6,80,0.29500000000000004,0,1,0,2
12,3,48.2,50,0.9640000000000001,0,0,0,0
16,1,9.7,80,0.12125,0,0,0,2
5,3,54.4,60,0.9066666666666666,0,0,1,0
22,2,55.8,60,0.9299999999999999,0,0,1,0
21,2,42.0,50,0.84,0,0,0,0
1,1,49.5,50,0.99,0,0,1,0
14,3,69.0,100,0.69,0,0,0,1
6,6,20.8,30,0.6933333333333334,1,0,0,1
0,7,33.6,50,0.672,1,0,1,1
8,7,38.4,80,0.48,1,1,0,1
22,1,73.7,80,0.92125,0,0,1,0
5,3,57.1,60,0.9516666666666667,0,0,1,0
12,2,29.0,30,0.9666666666666667,0,0,0,0
1,1,55.6,60,0.9266666666666666,0,0,1,0
1,2,64.2,80,0.8025,0,0,1,0
1,7,47.3,60,0.7883333333333333,1,0,1,0
22,3,28.8,30,0.9600000000000001,0,0,1,0
16,1,40.2,50,0.804,0,0,0,0
18,1,52.7,80,0.6587500000000001,0,1,0,1
9,2,25.3,80,0.31625000000000003,0,1,0,2
17,6,49.5,60,0.825,1,1,0,0
14,6,58.8,60,0.98,1,0,0,0
7,2,42.3,60,0.705,0,1,0,1
23,2,68.0,80,0.85,0,0,1,0
16,2,49.8,80,0.6224999999999999,0,0,0,1
16,7,32.9,60,0.5483333333333333,1,0,0,1
11,1,11.4,30,0.38,0,0,0,2
10,3,17.7,60,0.295,0,0,0,2
17,7,55.9,100,0.5589999999999999,1,1,0,1
23,4,45.6,60,0.76,0,0,1,0
0,4,45.1,60,0.7516666666666667,0,0,1,0
22,5,79.3,80,0.99125,0,0,1,0
11,3,53.6,100,0.536,0,0,0,1
20,4,37.1,80,0.46375,0,0,0,1
4,6,85.8,100,0.858,1,0,1,0
14,2,27.1,60,0.4516666666666667,0,0,0,1
6,1,28.5,50,0.57,0,0,0,1
1,1,58.2,60,0.9700000000000001,0,0,1,0
0,4,49.4,60,0.8233333333333334,0,0,1,0
23,7,36.6,50,0.732,1,0,1,1
11,5,37.1,60,0.6183333333333334,0,0,0,1
20,4,20.7,30,0.69,0,0,0,1
21,2,55.3,60,0.9216666666666666,0,0,0,0
12,5,34.1,100,0.341,0,0,0,2
13,2,16.4,30,0.5466666666666666,0,0,0,1
11,6,19.9,50,0.39799999999999996,1,0,0,2
5,1,56.6,60,0.9433333333333334,0,0,1,0
7,4,45.5,100,0.455,0,1,0,1
14,6,51.5,60,0.8583333333333333,1,0,0,0
20,1,67.0,80,0.8375,0,0,0,0
11,3,42.3,60,0.705,0,0,0,1
18,1,18.4,60,0.30666666666666664,0,1,0,2
23,5,46.0,60,0.7666666666666667,0,0,1,0
8,5,17.7,50,0.354,0,1,0,2
22,4,21.7,30,0.7233333333333333,0,0,1,1
4,4,28.3,60,0.4716666666666667,0,0,1,1
8,1,24.5,50,0.49,0,1,0,1
9,3,41.1,60,0.685,0,1,0,1
7,4,11.3,60,0.18833333333333335,0,1,0,2
16,7,86.7,100,0.867,1,0,0,0
14,7,62.9,80,0.78625,1,0,0,0
4,4,47.0,60,0.7833333333333333,0,0,1,0
17,6,52.5,60,0.875,1,1,0,0
20,6,28.6,30,0.9533333333333334,1,0,0,0
17,6,27.8,60,0.4633333333333333,1,1,0,1
5,5,38.7,60,0.645,0,0,1,1
16,3,14.6,80,0.1825,0,0,0,2
5,1,36.9,50,0.738,0,0,1,1
11,3,9.6,60,0.16,0,0,0,2
5,6,28.7,30,0.9566666666666667,1,0,1,0
1,1,99.4,100,0.9940000000000001,0,0,1,0
22,5,66.2,80,0.8275,0,0,1,0
0,3,53.5,60,0.8916666666666667,0,0,1,0
21,5,45.1,60,0.7516666666666667,0,0,0,0
4,4,90.9,100,0.909,0,0,1,0
23,2,55.9,60,0.9316666666666666,0,0,1,0
21,5,48.7,50,0.9740000000000001,0,0,0,0
12,2,99.8,100,0.998,0,0,0,0
1,3,52.2,60,0.87,0,0,1,0
2,4,22.9,30,0.7633333333333333,0,0,1,0
6,3,36.9,50,0.738,0,0,0,1
19,5,10.9,60,0.18166666666666667,0,1,0,2
12,4,25.7,50,0.514,0,0,0,1
8,5,21.0,30,0.7,0,1,0,1
12,1,57.7,100,0.5770000000000001,0,0,0,1
18,5,11.8,60,0.19666666666666668,0,1,0,2
6,7,56.6,100,0.5660000000000001,1,0,0,1
13,4,22.8,80,0.28500000000000003,0,0,0,2
12,5,44.9,50,0.898,0,0,0,0
13,4,49.4,60,0.8233333333333334,0,0,0,0
2,5,57.4,60,0.9566666666666667,0,0,1,0
3,2,76.5,80,0.95625,0,0,1,0
1,1,49.4,60,0.8233333333333334,0,0,1,0
12,5,36.3,60,0.605,0,0,0,1
21,6,5.3,30,0.17666666666666667,1,0,0,2
5,5,45.0,60,0.75,0,0,1,0
14,4,91.6,100,0.9159999999999999,0,0,0,0
14,1,43.0,80,0.5375,0,0,0,1
4,1,39.1,50,0.782,0,0,1,0
15,3,80.5,100,0.805,0,0,0,0
21,5,50.7,60,0.8450000000000001,0,0,0,0
22,7,65.4,80,0.8175000000000001,1,0,1,0
8,1,81.6,100,0.816,0,1,0,0
3,4,53.4,60,0.89,0,0,1,0
16,1,79.4,80,0.9925,0,0,0,0
23,2,51.9,60,0.865,0,0,1,0
0,7,42.0,60,0.7,1,0,1,1
16,2,66.9,80,0.83625,0,0,0,0
5,4,65.3,100,0.653,0,0,1,1
11,7,32.4,60,0.5399999999999999,1,0,0,1
14,4,44.9,80,0.56125,0,0,0,1
18,3,74.1,80,0.9262499999999999,0,1,0,0
13,2,55.6,60,0.9266666666666666,0,0,0,0
18,6,7.1,60,0.11833333333333333,1,1,0,2
0,5,40.2,80,0.5025000000000001,0,0,1,1
2,3,58.0,60,0.9666666666666667,0,0,1,0
19,7,58.1,60,0.9683333333333334,1,1,0,0
18,1,50.5,80,0.63125,0,1,0,1
2,2,36.3,80,0.45375,0,0,1,1
15,4,42.4,50,0.848,0,0,0,0
4,3,34.5,60,0.575,0,0,1,1
13,5,16.0,30,0.5333333333333333,0,0,0,1
15,1,45.8,60,0.7633333333333333,0,0,0,0
14,7,64.5,100,0.645,1,0,0,1
14,7,33.4,50,0.6679999999999999,1,0,0,1
23,4,42.9,50,0.858,0,0,1,0
7,2,8.1,60,0.13499999999999998,0,1,0,2
4,4,55.6,60,0.9266666666666666,0,0,1,0
8,1,31.6,60,0.5266666666666667,0,1,0,1
9,2,32.0,60,0.5333333333333333,0,1,0,1
9,6,76.9,100,0.769,1,1,0,0
14,6,19.6,30,0.6533333333333334,1,0,0,1
18,4,9.5,30,0.31666666666666665,0,1,0,2
21,3,34.8,60,0.58,0,0,0,1
15,6,54.0,60,0.9,1,0,0,0
3,1,45.2,50,0.904,0,0,1,0
21,3,71.8,80,0.8975,0,0,0,0
1,6,45.2,60,0.7533333333333334,1,0,1,0
3,7,49.5,50,0.99,1,0,1,0
3,1,73.4,80,0.9175000000000001,0,0,1,0
15,6,42.9,50,0.858,1,0,0,0
2,4,46.1,80,0.57625,0,0,1,1
14,4,27.2,60,0.4533333333333333,0,0,0,1
23,4,48.6,60,0.81,0,0,1,0
19,5,21.1,30,0.7033333333333334,0,1,0,1
19,7,13.6,30,0.4533333333333333,1,1,0,1
10,2,28.0,30,0.9333333333333333,0,0,0,0
0,3,50.0,60,0.8333333333333334,0,0,1,0
17,6,31.9,60,0.5316666666666666,1,1,0,1
23,6,48.8,60,0.8133333333333332,1,0,1,0
13,3,40.8,80,0.51,0,0,0,1
10,1,24.7,60,0.4116666666666667,0,0,0,2
4,1,25.6,30,0.8533333333333334,0,0,1,0
10,3,68.9,80,0.8612500000000001,0,0,0,0
10,5,70.0,80,0.875,0,0,0,0
10,2,26.3,30,0.8766666666666667,0,0,0,0
10,6,24.6,30,0.8200000000000001,1,0,0,0
2,6,29.4,30,0.98,1,0,1,0
20,5,27.5,30,0.9166666666666666,0,0,0,0
6,3,38.6,80,0.48250000000000004,0,0,0,1
4,1,52.7,60,0.8783333333333334,0,0,1,0
22,1,57.4,60,0.9566666666666667,0,0,1,0
12,7,18.4,50,0.368,1,0,0,2
13,2,48.5,60,0.8083333333333333,0,0,0,0
16,5,95.7,100,0.9570000000000001,0,0,0,0
6,6,42.4,60,0.7066666666666667,1,0,0,1
11,7,27.2,60,0.4533333333333333,1,0,0,1
8,5,20.7,60,0.345,0,1,0,2
19,7,39.9,60,0.6649999999999999,1,1,0,1
20,2,32.2,60,0.5366666666666667,0,0,0,1
21,1,56.0,60,0.9333333333333333,0,0,0,0
18,6,30.9,50,0.618,1,1,0,1
1,1,39.6,50,0.792,0,0,1,0
14,6,33.4,50,0.6679999999999999,1,0,0,1
23,3,51.4,60,0.8566666666666667,0,0,1,0
18,3,9.5,60,0.15833333333333333,0,1,0,2
17,2,18.9,60,0.315,0,1,0,2
15,7,24.2,50,0.484,1,0,0,1
6,2,56.5,60,0.9416666666666667,0,0,0,0
2,7,29.1,80,0.36375,1,0,1,2
16,3,26.7,30,0.89,0,0,0,0
20,3,45.1,60,0.7516666666666667,0,0,0,0
8,1,10.2,60,0.16999999999999998,0,1,0,2
11,3,29.9,50,0.598,0,0,0,1
18,2,6.3,60,0.105,0,1,0,2
13,6,49.2,60,0.8200000000000001,1,0,0,0
1,6,56.1,60,0.935,1,0,1,0
14,4,15.2,60,0.2533333333333333,0,0,0,2
12,5,98.6,100,0.986,0,0,0,0
9,5,55.9,60,0.9316666666666666,0,1,0,0
7,3,44.6,80,0.5575,0,1,0,1
10,2,13.7,60,0.22833333333333333,0,0,0,2
1,6,72.6,80,0.9075,1,0,1,0
1,5,44.8,50,0.8959999999999999,0,0,1,0
8,2,13.1,60,0.21833333333333332,0,1,0,2
19,1,19.7,30,0.6566666666666666,0,1,0,1
6,4,17.7,50,0.354,0,0,0,2
16,7,40.5,60,0.675,1,0,0,1
9,5,12.3,60,0.20500000000000002,0,1,0,2
12,3,41.4,50,0.828,0,0,0,0
7,5,20.4,50,0.408,0,1,0,2
11,3,46.2,50,0.924,0,0,0,0
11,3,54.5,80,0.68125,0,0,0,1
5,1,31.7,50,0.634,0,0,1,1
0,6,46.2,50,0.924,1,0,1,0
12,3,54.9,60,0.9149999999999999,0,0,0,0
14,7,13.1,80,0.16375,1,0,0,2
19,2,14.8,60,0.24666666666666667,0,1,0,2
0,5,48.5,50,0.97,0,0,1,0
2,7,55.0,60,0.9166666666666666,1,0,1,0
5,1,43.5,80,0.54375,0,0,1,1
6,5,41.8,80,0.5225,0,0,0,1
21,5,30.0,30,1.0,0,0,0,0
10,5,55.9,80,0.69875,0,0,0,1
12,3,42.6,50,0.852,0,0,0,0
16,3,28.4,30,0.9466666666666667,0,0,0,0
10,6,31.0,60,0.5166666666666667,1,0,0,1
5,7,75.2,80,0.9400000000000001,1,0,1,0
22,7,59.1,60,0.985,1,0,1,0
4,5,46.0,60,0.7666666666666667,0,0,1,0
18,3,37.1,60,0.6183333333333334,0,1,0,1
15,3,67.4,80,0.8425,0,0,0,0
4,7,21.7,50,0.434,1,0,1,2
3,6,49.8,80,0.6224999999999999,1,0,1,1
10,3,77.3,80,0.9662499999999999,0,0,0,0
23,7,76.4,100,0.764,1,0,1,0
8,6,45.4,50,0.9079999999999999,1,1,0,0
3,1,43.2,50,0.8640000000000001,0,0,1,0
14,1,60.4,80,0.755,0,0,0,0
15,1,41.6,60,0.6933333333333334,0,0,0,1
21,4,87.2,100,0.872,0,0,0,0
12,5,19.1,60,0.31833333333333336,0,0,0,2
21,2,71.9,80,0.89875,0,0,0,0
19,5,54.1,60,0.9016666666666667,0,1,0,0
19,7,40.9,80,0.51125,1,1,0,1
12,3,74.7,80,0.9337500000000001,0,0,0,0
23,7,40.2,50,0.804,1,0,1,0
16,7,43.4,60,0.7233333333333333,1,0,0,1
20,6,28.8,50,0.5760000000000001,1,0,0,1
11,1,12.2,60,0.2033333333333333,0,0,0,2
13,3,39.9,80,0.49874999999999997,0,0,0,1
19,2,24.9,50,0.498,0,1,0,1
4,4,99.2,100,0.992,0,0,1,0
7,4,10.5,50,0.21,0,1,0,2
7,5,26.2,50,0.524,0,1,0,1
16,4,48.2,60,0.8033333333333333,0,0,0,0
21,4,48.3,50,0.966,0,0,0,0
23,7,19.6,30,0.6533333333333334,1,0,1,1
13,6,29.8,50,0.596,1,0,0,1
13,3,29.1,30,0.9700000000000001,0,0,0,0
0,7,92.9,100,0.929,1,0,1,0
20,2,37.0,60,0.6166666666666667,0,0,0,1
18,4,16.5,80,0.20625,0,1,0,2
22,7,43.4,60,0.7233333333333333,1,0,1,1
20,2,36.7,60,0.6116666666666667,0,0,0,1
5,3,57.0,60,0.95,0,0,1,0
15,7,35.9,60,0.5983333333333333,1,0,0,1
7,5,21.9,80,0.27375,0,1,0,2
12,1,14.2,60,0.23666666666666666,0,0,0,2
6,1,62.6,80,0.7825,0,0,0,0
23,4,29.6,50,0.5920000000000001,0,0,1,1
21,2,61.7,100,0.617,0,0,0,1
22,6,47.5,50,0.95,1,0,1,0
2,3,53.6,60,0.8933333333333333,0,0,1,0
4,6,81.3,100,0.813,1,0,1,0
20,2,40.1,60,0.6683333333333333,0,0,0,1
12,7,50.6,60,0.8433333333333334,1,0,0,0
16,6,25.4,50,0.508,1,0,0,1
23,2,36.2,50,0.7240000000000001,0,0,1,1
7,3,13.0,50,0.26,0,1,0,2
16,4,69.7,80,0.8712500000000001,0,0,0,0
17,7,21.7,60,0.36166666666666664,1,1,0,2
13,6,40.3,60,0.6716666666666666,1,0,0,1
15,7,55.1,60,0.9183333333333333,1,0,0,0
19,2,50.5,80,0.63125,0,1,0,1
0,1,47.4,60,0.7899999999999999,0,0,1,0
2,3,45.7,60,0.7616666666666667,0,0,1,0
0,5,41.0,50,0.82,0,0,1,0
11,1,45.8,60,0.7633333333333333,0,0,0,0
6,3,53.3,60,0.8883333333333333,0,0,0,0
20,5,18.0,80,0.225,0,0,0,2
5,5,61.8,80,0.7725,0,0,1,0
16,3,50.0,60,0.8333333333333334,0,0,0,0
1,7,27.0,30,0.9,1,0,1,0
5,3,45.2,50,0.904,0,0,1,0
4,3,58.7,60,0.9783333333333334,0,0,1,0
3,2,53.1,60,0.885,0,0,1,0
3,7,31.8,60,0.53,1,0,1,1
13,3,79.8,80,0.9974999999999999,0,0,0,0
0,7,25.4,100,0.254,1,0,1,2
5,4,46.4,50,0.9279999999999999,0,0,1,0
23,7,87.5,100,0.875,1,0,1,0
23,6,9.6,30,0.32,1,0,1,2
7,2,24.2,50,0.484,0,1,0,1
15,1,27.5,30,0.9166666666666666,0,0,0,0
14,2,75.1,80,0.93875,0,0,0,0
3,7,43.0,50,0.86,1,0,1,0
1,6,96.6,100,0.966,1,0,1,0
19,6,24.2,50,0.484,1,1,0,1
14,2,28.8,50,0.5760000000000001,0,0,0,1
20,1,45.7,60,0.7616666666666667,0,0,0,0
11,7,14.4,30,0.48000000000000004,1,0,0,1
2,6,51.2,60,0.8533333333333334,1,0,1,0
9,1,81.3,100,0.813,0,1,0,0
4,2,46.8,60,0.7799999999999999,0,0,1,0
12,6,44.9,50,0.898,1,0,0,0
0,4,30.9,60,0.515,0,0,1,1
6,2,49.0,80,0.6125,0,0,0,1
21,4,99.2,100,0.992,0,0,0,0
20,7,37.8,50,0.7559999999999999,1,0,0,0
0,7,14.8,50,0.29600000000000004,1,0,1,2
9,6,37.8,80,0.4725,1,1,0,1
2,5,61.0,80,0.7625,0,0,1,0
21,2,27.7,50,0.5539999999999999,0,0,0,1
12,6,47.1,60,0.785,1,0,0,0
14,6,15.5,80,0.19375,1,0,0,2
23,3,23.1,30,0.77,0,0,1,0
22,1,32.4,60,0.5399999999999999,0,0,1,1
5,6,50.0,60,0.8333333333333334,1,0,1,0
13,6,14.5,30,0.48333333333333334,1,0,0,1
18,7,47.2,100,0.47200000000000003,1,1,0,1
18,4,23.0,60,0.38333333333333336,0,1,0,2
7,5,25.6,60,0.4266666666666667,0,1,0,2
2,4,54.9,60,0.9149999999999999,0,0,1,0
15,7,47.4,60,0.7899999999999999,1,0,0,0
15,6,44.0,50,0.88,1,0,0,0
1,7,29.8,30,0.9933333333333334,1,0,1,0
8,7,36.0,50,0.72,1,1,0,1
18,7,34.0,60,0.5666666666666667,1,1,0,1
9,6,51.4,60,0.8566666666666667,1,1,0,0
1,3,60.2,80,0.7525000000000001,0,0,1,0
23,2,47.1,50,0.9420000000000001,0,0,1,0
5,2,70.3,80,0.8787499999999999,0,0,1,0
4,2,45.6,60,0.76,0,0,1,0
2,2,12.9,30,0.43,0,0,1,2
3,1,73.4,80,0.9175000000000001,0,0,1,0
5,3,94.6,100,0.946,0,0,1,0
10,5,90.1,100,0.9009999999999999,0,0,0,0
22,6,59.1,60,0.985,1,0,1,0
22,2,49.6,60,0.8266666666666667,0,0,1,0
22,6,71.3,80,0.89125,1,0,1,0
14,1,52.0,80,0.65,0,0,0,1
22,7,27.0,30,0.9,1,0,1,0
1,2,47.9,50,0.958,0,0,1,0
12,7,48.4,50,0.968,1,0,0,0
11,1,45.6,60,0.76,0,0,0,0
16,3,53.7,60,0.895,0,0,0,0
5,1,60.8,80,0.76,0,0,1,0
11,4,17.1,60,0.28500000000000003,0,0,0,2
14,7,70.3,80,0.8787499999999999,1,0,0,0
7,4,22.4,60,0.3733333333333333,0,1,0,2
16,4,10.6,80,0.1325,0,0,0,2
21,5,49.2,60,0.8200000000000001,0,0,0,0
13,2,21.5,60,0.35833333333333334,0,0,0,2
2,7,47.4,60,0.7899999999999999,1,0,1,0
9,5,12.2,80,0.1525,0,1,0,2
19,1,11.9,50,0.23800000000000002,0,1,0,2
15,2,25.4,30,0.8466666666666666,0,0,0,0
22,2,40.7,50,0.8140000000000001,0,0,1,0
21,4,64.6,80,0.8074999999999999,0,0,0,0
18,6,34.5,50,0.69,1,1,0,1
8,4,45.7,50,0.914,0,1,0,0
10,5,29.9,30,0.9966666666666666,0,0,0,0
12,2,29.0,60,0.48333333333333334,0,0,0,1
9,6,35.8,60,0.5966666666666666,1,1,0,1
18,7,34.2,60,0.5700000000000001,1,1,0,1
1,2,57.8,60,0.9633333333333333,0,0,1,0
13,7,68.9,100,0.6890000000000001,1,0,0,1
22,5,76.4,80,0.9550000000000001,0,0,1,0
16,1,54.8,60,0.9133333333333333,0,0,0,0
20,2,47.9,80,0.59875,0,0,0,1
18,2,49.5,50,0.99,0,1,0,0
2,4,36.2,50,0.7240000000000001,0,0,1,1
16,2,49.1,60,0.8183333333333334,0,0,0,0
9,4,64.2,100,0.642,0,1,0,1
21,2,25.6,50,0.512,0,0,0,1
19,2,6.5,30,0.21666666666666667,0,1,0,2
1,4,45.2,60,0.7533333333333334,0,0,1,0
1,4,55.1,60,0.9183333333333333,0,0,1,0
3,6,49.6,50,0.992,1,0,1,0
14,4,45.4,60,0.7566666666666666,0,0,0,0
20,2,29.2,60,0.48666666666666664,0,0,0,1
1,2,55.7,60,0.9283333333333333,0,0,1,0
3,6,58.5,60,0.975,1,0,1,0
0,5,32.1,60,0.535,0,0,1,1
12,3,6.3,30,0.21,0,0,0,2
18,6,55.3,60,0.9216666666666666,1,1,0,0
16,5,62.5,80,0.78125,0,0,0,0
14,4,59.5,100,0.595,0,0,0,1
4,5,65.8,80,0.8225,0,0,1,0
13,7,66.5,80,0.83125,1,0,0,0
18,6,20.9,30,0.6966666666666667,1,1,0,1
19,3,30.1,80,0.37625000000000003,0,1,0,2
21,2,48.6,60,0.81,0,0,0,0
22,1,47.7,60,0.795,0,0,1,0
14,6,42.2,60,0.7033333333333334,1,0,0,1
2,4,49.9,60,0.8316666666666667,0,0,1,0
14,1,38.9,60,0.6483333333333333,0,0,0,1
15,3,38.6,60,0.6433333333333333,0,0,0,1
11,4,57.1,60,0.9516666666666667,0,0,0,0
18,6,94.5,100,0.945,1,1,0,0
12,4,69.8,80,0.8724999999999999,0,0,0,0
12,6,44.4,50,0.888,1,0,0,0
15,3,36.4,60,0.6066666666666667,0,0,0,1
19,3,20.9,80,0.26125,0,1,0,2
22,6,29.5,30,0.9833333333333333,1,0,1,0
1,3,45.0,50,0.9,0,0,1,0
16,2,14.3,50,0.28600000000000003,0,0,0,2
19,6,78.2,80,0.9775,1,1,0,0
3,1,66.7,80,0.83375,0,0,1,0
18,5,24.9,60,0.415,0,1,0,2
12,1,79.3,80,0.99125,0,0,0,0
3,3,82.7,100,0.8270000000000001,0,0,1,0
21,1,44.8,50,0.8959999999999999,0,0,0,0
14,1,50.1,60,0.8350000000000001,0,0,0,0
3,6,50.0,50,1.0,1,0,1,0
15,6,29.0,60,0.48333333333333334,1,0,0,1
23,1,54.9,60,0.9149999999999999,0,0,1,0
21,4,51.2,60,0.8533333333333334,0,0,0,0
6,6,39.8,50,0.7959999999999999,1,0,0,0
6,5,10.1,50,0.20199999999999999,0,0,0,2
11,5,54.3,60,0.9049999999999999,0,0,0,0
21,2,42.0,50,0.84,0,0,0,0
2,5,44.1,50,0.882,0,0,1,0
10,3,47.6,60,0.7933333333333333,0,0,0,0
15,3,44.9,50,0.898,0,0,0,0
16,7,29.9,100,0.299,1,0,0,2
3,6,27.2,30,0.9066666666666666,1,0,1,0
3,2,55.2,60,0.92,0,0,1,0
22,2,38.0,50,0.76,0,0,1,0
21,3,43.3,60,0.7216666666666666,0,0,0,1
9,1,15.5,50,0.31,0,1,0,2
6,1,64.5,80,0.80625,0,0,0,0
10,6,27.4,60,0.45666666666666667,1,0,0,1
11,6,43.2,50,0.8640000000000001,1,0,0,0
5,5,79.9,100,0.799,0,0,1,0
10,4,43.8,50,0.8759999999999999,0,0,0,0
23,6,12.9,50,0.258,1,0,1,2
22,1,29.0,30,0.9666666666666667,0,0,1,0
6,4,52.2,60,0.87,0,0,0,0
12,6,20.1,30,0.67,1,0,0,1
9,3,51.6,60,0.86,0,1,0,0
14,3,42.3,50,0.846,0,0,0,0
5,4,52.2,60,0.87,0,0,1,0
7,7,37.6,50,0.752,1,1,0,0
2,5,59.9,60,0.9983333333333333,0,0,1,0
8,4,35.8,50,0.716,0,1,0,1
6,6,22.3,80,0.27875,1,0,0,2
11,1,34.9,60,0.5816666666666667,0,0,0,1
16,1,37.1,100,0.371,0,0,0,2
13,6,36.8,50,0.736,1,0,0,1
14,5,84.6,100,0.846,0,0,0,0
13,4,27.5,30,0.9166666666666666,0,0,0,0
18,3,25.8,80,0.3225,0,1,0,2
0,4,49.5,50,0.99,0,0,1,0
7,6,67.9,80,0.8487500000000001,1,1,0,0
12,5,28.5,30,0.95,0,0,0,0
1,2,58.8,60,0.98,0,0,1,0
14,5,47.3,50,0.946,0,0,0,0
2,7,34.5,50,0.69,1,0,1,1
11,1,37.7,60,0.6283333333333334,0,0,0,1
23,6,26.5,50,0.53,1,0,1,1
0,3,47.7,60,0.795,0,0,1,0
4,2,69.2,80,0.865,0,0,1,0
5,5,45.9,60,0.765,0,0,1,0
15,3,47.4,60,0.7899999999999999,0,0,0,0
22,6,35.0,80,0.4375,1,0,1,2
0,6,52.3,60,0.8716666666666666,1,0,1,0
22,6,81.1,100,0.8109999999999999,1,0,1,0
20,1,40.3,50,0.8059999999999999,0,0,0,0
23,3,69.5,80,0.86875,0,0,1,0
15,4,56.2,60,0.9366666666666668,0,0,0,0
20,2,51.6,60,0.86,0,0,0,0
19,5,92.4,100,0.924,0,1,0,0
1,1,58.6,60,0.9766666666666667,0,0,1,0
5,6,29.6,30,0.9866666666666667,1,0,1,0
22,5,54.4,60,0.9066666666666666,0,0,1,0
16,4,58.4,60,0.9733333333333333,0,0,0,0
3,1,18.5,30,0.6166666666666667,0,0,1,1
15,2,37.6,60,0.6266666666666667,0,0,0,1
21,3,39.6,50,0.792,0,0,0,0
15,4,68.7,80,0.85875,0,0,0,0
12,6,57.5,60,0.9583333333333334,1,0,0,0
10,7,27.4,80,0.34249999999999997,1,0,0,2
17,4,9.2,30,0.30666666666666664,0,1,0,2
3,7,65.9,80,0.8237500000000001,1,0,1,0
16,7,12.8,50,0.256,1,0,0,2
19,7,43.2,60,0.7200000000000001,1,1,0,1
9,5,56.4,80,0.705,0,1,0,1
15,7,9.4,50,0.188,1,0,0,2
2,5,29.8,50,0.596,0,0,1,1
11,5,33.5,50,0.67,0,0,0,1
1,6,59.6,60,0.9933333333333334,1,0,1,0
6,5,94.5,100,0.945,0,0,0,0
22,7,14.0,60,0.23333333333333334,1,0,1,2
16,5,37.0,60,0.6166666666666667,0,0,0,1
9,7,51.4,60,0.8566666666666667,1,1,0,0
21,4,68.1,80,0.85125,0,0,0,0
18,6,20.5,50,0.41,1,1,0,2
3,7,55.6,80,0.6950000000000001,1,0,1,1
16,3,83.5,100,0.835,0,0,0,0
15,7,6.4,50,0.128,1,0,0,2
15,4,58.9,60,0.9816666666666667,0,0,0,0
6,3,78.2,80,0.9775,0,0,0,0
17,7,37.2,80,0.465,1,1,0,1
13,3,49.7,60,0.8283333333333334,0,0,0,0
2,3,79.0,80,0.9875,0,0,1,0
20,6,22.6,60,0.3766666666666667,1,0,0,2
19,6,74.1,80,0.9262499999999999,1,1,0,0
7,6,24.9,50,0.498,1,1,0,1
7,7,77.0,80,0.9625,1,1,0,0
11,7,14.3,50,0.28600000000000003,1,0,0,2
17,7,50.0,80,0.625,1,1,0,1
2,5,72.1,100,0.721,0,0,1,1
2,4,58.8,60,0.98,0,0,1,0
16,4,68.2,80,0.8525,0,0,0,0
13,2,9.9,30,0.33,0,0,0,2
3,7,49.3,50,0.986,1,0,1,0
8,2,39.2,80,0.49000000000000005,0,1,0,1
19,1,40.7,50,0.8140000000000001,0,1,0,0
13,1,43.3,50,0.866,0,0,0,0
22,7,38.3,50,0.7659999999999999,1,0,1,0
21,2,18.7,30,0.6233333333333333,0,0,0,1
19,5,24.3,60,0.405,0,1,0,2
17,2,31.8,60,0.53,0,1,0,1
22,2,93.7,100,0.937,0,0,1,0
16,7,60.0,80,0.75,1,0,0,0
18,1,23.6,60,0.39333333333333337,0,1,0,2
1,1,49.2,60,0.8200000000000001,0,0,1,0
1,7,56.3,80,0.70375,1,0,1,1
6,1,27.0,50,0.54,0,0,0,1
17,3,20.7,60,0.345,0,1,0,2
8,7,5.4,30,0.18000000000000002,1,1,0,2
22,2,42.4,50,0.848,0,0,1,0
17,6,38.8,60,0.6466666666666666,1,1,0,1
9,1,8.3,80,0.10375000000000001,0,1,0,2
